repositorio;arquivos;adicoes;remocoes;tempo_analise_segundos;descricao_tamanho;participantes;comentarios
knowbody/react-native-online-meetups;1;19;6;34238.0;44;2;2
knowbody/react-native-online-meetups;1;1;0;827334.0;2;2;1
knowbody/react-native-online-meetups;1;17;9;749158.0;37;1;0
knowbody/react-native-online-meetups;1;18;11;8595.0;34;2;1
knowbody/react-native-online-meetups;1;14;11;1509.0;315;2;0
knowbody/react-native-online-meetups;1;16;0;10884.0;39;2;1
knowbody/react-native-online-meetups;1;4;4;523619.0;93;2;1
druid-io/docker-druid;5;78;1;45165967.0;20;3;2
druid-io/docker-druid;1;1;1;197188.0;0;2;3
druid-io/docker-druid;3;64;56;20557915.0;1029;3;3
druid-io/docker-druid;1;4;4;44.0;0;2;0
druid-io/docker-druid;2;13;14;267529.0;295;4;3
druid-io/docker-druid;2;3;2;635.0;26;3;1
druid-io/docker-druid;2;66;41;159741.0;0;3;1
druid-io/docker-druid;1;1;1;6259855.0;0;4;1
druid-io/docker-druid;1;1;1;88.0;11;2;0
druid-io/docker-druid;1;2;2;223925793.419993;123;2;2
druid-io/docker-druid;1;1;1;2937377.0;47;3;1
druid-io/docker-druid;36;732;47;217113089.419993;4;3;6
druid-io/docker-druid;1;2;1;13551647.0;0;3;3
druid-io/docker-druid;4;82;42;10367383.0;227;2;3
druid-io/docker-druid;1;22;35;10390285.0;426;2;3
druid-io/docker-druid;1;0;2;82241.0;89;3;3
druid-io/docker-druid;1;2;0;10306035.0;370;3;5
druid-io/docker-druid;1;33;0;24277.0;190;3;2
druid-io/docker-druid;1;5;3;9454853.0;167;2;1
druid-io/docker-druid;1;18;4;9574494.0;457;2;1
druid-io/docker-druid;1;2;2;6217895.0;1831;3;3
druid-io/docker-druid;1;3;1;6148539.0;2774;3;2
druid-io/docker-druid;2;9;27;735681.0;246;3;1
druid-io/docker-druid;1;1;1;74794656.0;281;1;1
druid-io/docker-druid;24;633;78;199866758.419993;310;1;0
druid-io/docker-druid;1;1;1;20911.0;90;2;1
druid-io/docker-druid;1;1;1;172124797.419993;77;3;1
druid-io/docker-druid;1;4;3;3219.0;19;1;0
druid-io/docker-druid;1;3;2;3667847.0;18;2;2
druid-io/docker-druid;1;2;2;180695.0;0;2;5
druid-io/docker-druid;1;1;1;166431034.419993;22;2;1
druid-io/docker-druid;1;3;3;165489928.419993;57;1;0
druid-io/docker-druid;1;2;2;163712737.419993;62;1;0
druid-io/docker-druid;2;5;5;107330717.0;0;2;1
druid-io/docker-druid;1;2;2;105848924.0;262;1;0
druid-io/docker-druid;1;1;1;149238771.419993;0;1;0
druid-io/docker-druid;1;1;1;45.0;0;1;0
druid-io/docker-druid;2;3;3;143179084.419993;220;1;0
druid-io/docker-druid;5;35;246;4221154.0;144;3;2
druid-io/docker-druid;7;190;245;131121641.419993;0;2;0
druid-io/docker-druid;6;2;506;7457.0;0;3;0
TensorLab/tensorfx;3;115;10;15454.0;123;2;1
TensorLab/tensorfx;32;98446;133;184171.0;0;2;1
TensorLab/tensorfx;32;98414;125;247359.0;9;2;1
TensorLab/tensorfx;33;98409;133;237329.0;2934;2;2
TensorLab/tensorfx;1;10;4;937.0;15;1;1
kunal732/MacLexa;1;1;1;52260132.0;27;2;0
kunal732/MacLexa;1;7;7;186825130.960443;91;1;0
stursby/hasvuepassedreactyet;1;1;1;25184.0;56;2;0
stursby/hasvuepassedreactyet;1;1;1;23754.0;88;2;0
stursby/hasvuepassedreactyet;1;27;2;14366.0;9;2;0
stursby/hasvuepassedreactyet;2;21;3;6604.0;15;3;5
stursby/hasvuepassedreactyet;3;13615;6;6520.0;0;2;5
stursby/hasvuepassedreactyet;1;4;1;1764.0;294;2;0
stursby/hasvuepassedreactyet;3;29;4;167633243.163687;5;1;0
stursby/hasvuepassedreactyet;1;61;47;20277045.163687;181;1;0
jshvarts/ConductorMVP;3;21;17;7759.0;176;2;0
ruby-concurrency/thread_safe;1;2;2;48054.0;139;3;9
ruby-concurrency/thread_safe;2;2;1;136.0;10;2;1
ruby-concurrency/thread_safe;14;404;243;5642.0;439;2;2
ruby-concurrency/thread_safe;3;91;19;7.0;102;2;2
ruby-concurrency/thread_safe;2;4;2;37728.0;375;2;0
ruby-concurrency/thread_safe;9;76;30;166751.0;498;1;0
ruby-concurrency/thread_safe;1;2;2;87211.0;457;2;1
ruby-concurrency/thread_safe;1;23;19;86688.0;209;2;1
ruby-concurrency/thread_safe;1;6;2;164771.0;200;2;1
ruby-concurrency/thread_safe;25;1711;1625;1134542.0;343;2;2
ruby-concurrency/thread_safe;1;10;0;109244.0;23;2;1
ruby-concurrency/thread_safe;2;12;12;105015.0;56;2;1
ruby-concurrency/thread_safe;6;4;34;17833.0;23;2;0
ruby-concurrency/thread_safe;1;5;1;90317.0;539;2;1
ruby-concurrency/thread_safe;1;2;2;397828.0;168;3;3
ruby-concurrency/thread_safe;4;13;4;2071.0;95;1;1
ruby-concurrency/thread_safe;4;30;23;1936474.0;547;9;20
ruby-concurrency/thread_safe;3;0;0;1717862.0;122;2;1
ruby-concurrency/thread_safe;1;1;0;6417.0;0;1;0
ruby-concurrency/thread_safe;1;1;0;420.0;0;1;0
ppwwyyxx/dash-docset-tensorflow;1;1;0;30317.0;76;2;0
ppwwyyxx/dash-docset-tensorflow;2;5;1;6136.0;311;2;0
ppwwyyxx/dash-docset-tensorflow;5;44;25;17042744.0;84;2;2
zbruhnke/bloggy;6;1;0;369.0;0;2;0
zbruhnke/bloggy;2;2;2;475269.0;86;2;4
zbruhnke/bloggy;3;25;4;475005.0;241;3;3
zbruhnke/bloggy;10;41;20;427220.0;39;2;0
zbruhnke/bloggy;1;1;1;855648.0;10;2;0
zbruhnke/bloggy;1;12;7;13593177.0;290;2;0
zbruhnke/bloggy;3;10;5;13592986.0;370;6;9
zbruhnke/bloggy;6;20;16;6.0;0;1;0
zbruhnke/bloggy;1;4;4;56972.0;121;2;1
zbruhnke/bloggy;6;159;19;886383.0;1331;2;1
zbruhnke/bloggy;2;95;75;19679035.0;178;2;1
zbruhnke/bloggy;1;1;1;116937001.0;0;2;0
zbruhnke/bloggy;3;115;108;249087093.163387;204;2;2
zbruhnke/bloggy;1;5;5;412387.0;0;2;0
zbruhnke/bloggy;3;52;44;203028428.163387;0;1;0
zbruhnke/bloggy;1;1;1;1391551.0;142;2;0
zbruhnke/bloggy;1;123;71;16248630.0;6445;0;1
zbruhnke/bloggy;2;3;3;73393449.0;6244;0;1
zbruhnke/bloggy;1;123;71;63258137.0;9208;0;1
zbruhnke/bloggy;1;124;69;36040935.0;7370;0;1
zbruhnke/bloggy;2;3;5;25782380.0;7969;0;1
zbruhnke/bloggy;1;125;70;797149.0;11056;1;0
zbruhnke/bloggy;2;3;3;41294322.163387;7120;0;0
zbruhnke/bloggy;2;7;5;41294321.163387;8466;0;0
zbruhnke/bloggy;1;1;1;31276287.163387;13593;0;0
zbruhnke/bloggy;1;3;3;26639577.163387;7184;0;0
zbruhnke/bloggy;1;5;5;26571681.163387;7616;0;0
zbruhnke/bloggy;1;1;1;4235918.0;7763;0;1
zbruhnke/bloggy;1;5;5;23429680.163387;4104;0;0
zbruhnke/bloggy;1;1;1;19274886.163387;8278;0;0
tagomoris/xbuild;3;51;1;4160.0;0;2;0
tagomoris/xbuild;2;45;1;3098.0;48;2;3
tagomoris/xbuild;5;14;14;13066.0;79;2;1
tagomoris/xbuild;1;1;1;72.0;102;2;0
tagomoris/xbuild;1;1;1;5683.0;0;2;0
tagomoris/xbuild;2;2;2;782.0;148;2;1
tagomoris/xbuild;1;1;1;1160.0;81;2;1
tagomoris/xbuild;1;3;2;300.0;73;2;2
tagomoris/xbuild;1;1;1;4557.0;19;2;1
tagomoris/xbuild;1;2;2;272660.0;1168;2;1
tagomoris/xbuild;3;8;4;418915.0;630;2;1
tagomoris/xbuild;1;1;1;44.0;67;2;1
tagomoris/xbuild;1;1;1;26827.0;185;2;1
tagomoris/xbuild;3;20;0;163.0;40;2;1
tagomoris/xbuild;2;72;0;4706.0;873;2;1
tagomoris/xbuild;1;17;3;780143.0;1651;2;1
tagomoris/xbuild;1;1;1;378.0;116;2;1
tagomoris/xbuild;1;1;1;61376.0;78;2;1
tagomoris/xbuild;1;2;2;83524.0;129;2;3
tagomoris/xbuild;2;13;13;4515.0;53;2;0
tagomoris/xbuild;1;1;1;368175.0;50;2;1
tagomoris/xbuild;2;81;0;100562151.361858;1277;4;7
tagomoris/xbuild;1;1;1;17252.0;146;2;0
tagomoris/xbuild;1;6;2;86970.0;587;2;1
twitter/thrift_client;5;46;65;725723.0;336;2;2
twitter/thrift_client;4;6;7;26912.0;45;1;0
twitter/thrift_client;8;48;13;3511095.0;517;4;3
twitter/thrift_client;1;0;3;656129.0;370;3;3
twitter/thrift_client;2;17;3;606004.0;0;3;1
twitter/thrift_client;5;7;7;208808107.0;155;3;2
twitter/thrift_client;7;32;47;15683.0;308;2;2
twitter/thrift_client;2;7;8;45716.0;0;2;1
twitter/thrift_client;1;0;5;5984.0;178;2;0
twitter/thrift_client;1;1;0;1088.0;0;2;0
twitter/thrift_client;1;10;0;95167.0;547;2;0
twitter/thrift_client;1;3;1;59657.0;249;2;0
twitter/thrift_client;2;42;0;5932.0;374;2;3
twitter/thrift_client;2;4;0;240617.0;178;2;0
twitter/thrift_client;2;3;1;519187.0;78;2;0
twitter/thrift_client;3;58;6;26851.0;133;2;2
twitter/thrift_client;3;75;6;213150.0;133;2;2
twitter/thrift_client;2;3;1;29632146.0;0;8;7
twitter/thrift_client;2;3;1;29441708.0;492;3;2
twitter/thrift_client;2;6;1;157457004.0;176;2;1
twitter/thrift_client;4;16;2;2981793.0;113;3;3
twitter/thrift_client;1;17;4;157150790.0;696;2;1
twitter/thrift_client;6;91;60;8692.0;0;2;0
twitter/thrift_client;1;10;6;666.0;82;2;0
twitter/thrift_client;3;34;36;2518.0;0;2;0
twitter/thrift_client;3;9;1;2218.0;0;1;0
twitter/thrift_client;1;6;8;343.0;164;2;3
twitter/thrift_client;10;376;26;120019384.0;0;2;0
twitter/thrift_client;3;5;1;1003.0;0;1;0
twitter/thrift_client;2;24;5;3931.0;162;2;1
twitter/thrift_client;2;14;0;123811807.0;280;2;4
twitter/thrift_client;2;19;8;54587.0;362;2;2
twitter/thrift_client;2;3;1;187.0;201;2;1
twitter/thrift_client;1;1;0;15323.0;224;3;2
twitter/thrift_client;3;3;5;71528.0;43;2;2
twitter/thrift_client;1;10;11;87652136.0;583;2;1
twitter/thrift_client;1;4;0;87536137.0;642;3;3
twitter/thrift_client;2;11;2;87520667.0;570;2;1
twitter/thrift_client;6;120;4;84776369.0;416;3;2
twitter/thrift_client;5;36;33;261965.0;149;2;1
twitter/thrift_client;1;4;0;478734.0;147;3;3
twitter/thrift_client;1;1;1;747.0;129;3;2
twitter/thrift_client;1;2;0;380.0;65;2;1
twitter/thrift_client;4;9;9;11860.0;88;1;0
twitter/thrift_client;4;9;9;462.0;88;1;0
jto/validation;2;7;7;54143.0;158;2;0
jto/validation;3;81;15;52932.0;110;2;1
jto/validation;1;3;1;51591.0;20;2;1
jto/validation;4;4;331;1086.0;121;3;4
jto/validation;4;77;39;848303.0;269;2;2
jto/validation;9;123;94;938094.0;352;2;7
jto/validation;1;1;1;72977.0;0;2;0
jto/validation;1;1;1;71961.0;51;2;0
jto/validation;4;148;1;2055816.0;442;2;1
jto/validation;4;580;1;4226590.0;229;2;2
jto/validation;6;29;8;2149907.0;641;3;2
jto/validation;4;342;0;1439395.0;686;2;0
jto/validation;6;85;12;1353987.0;704;2;0
jto/validation;3;23;22;1214314.0;1149;2;0
jto/validation;1;0;1;29217.0;0;2;1
jto/validation;1;2;2;324449.0;95;2;1
jto/validation;2;8;7;4191782.0;272;3;3
jto/validation;2;12;11;3858970.0;136;2;2
jto/validation;1;2;2;1933.0;42;2;1
jto/validation;3;12;8;64841.0;64;2;1
jto/validation;1;1;1;2301.0;164;2;1
jto/validation;4;49;15;15717201.0;292;2;0
jto/validation;2;16;2;618013.0;202;2;0
jto/validation;3;212;212;617405.0;0;2;0
jto/validation;74;2366;2766;13480357.0;232;1;0
jto/validation;80;2915;2843;11931774.0;1617;2;2
jto/validation;81;3000;2873;12062643.0;2146;1;1
jto/validation;107;7582;7859;8901049.0;1322;1;1
jto/validation;49;2613;2673;1075265.0;796;2;0
jto/validation;1;6;2;5840651.0;0;2;1
jto/validation;3;4;4;73021156.0;120;2;0
jto/validation;10;1745;4;425068.0;974;2;1
jto/validation;3;98;7;845923.0;261;2;5
jto/validation;21;636;731;691743.0;83;1;0
jto/validation;3;9;3;970949.0;266;1;0
jto/validation;27;88;2171;10542.0;342;2;1
jto/validation;1;2;0;17410.0;752;2;0
jto/validation;4;31;2;1171.0;192;2;0
jto/validation;18;218;18;256095.0;199;3;1
jto/validation;1;146;129;60309.0;0;3;1
jto/validation;43;1750;1682;69584360.0;985;2;0
jto/validation;29;295;454;144497.0;0;3;3
jto/validation;10;18;13;55062.0;0;3;1
jto/validation;25;375;200;1958020.0;338;3;4
jto/validation;4;34;21;4768.0;0;3;1
jto/validation;8;288;235;67150840.0;221;2;0
jto/validation;4;144;18;65074146.0;918;3;1
jto/validation;5;9;5;100.0;0;2;1
jto/validation;5;9;5;157717.0;0;3;2
jto/validation;15;763;29;40688725.0;1956;3;13
jto/validation;17;946;30;40602285.0;171;3;1
jto/validation;2;3;3;176422.0;103;3;2
jto/validation;12;71;11;261384.0;0;4;3
jto/validation;2;6;2;99824.0;46;3;3
jto/validation;2;13;2;2480384.0;123;4;3
jto/validation;3;128;0;59203.0;82;2;2
jto/validation;1;4;5;16248313.0;303;2;0
jto/validation;3;4;4;789981.0;188;2;1
jto/validation;8;1080;3;190381084.583827;113;1;0
jto/validation;11;11;11;177615456.583827;0;1;0
jto/validation;1;1;1;10048532.0;301;2;0
jto/validation;20;154;116;5264248.0;66;3;2
jto/validation;31;244;175;128358858.583827;0;1;0
WebReflection/benja;9;894;0;34.0;142;1;0
WebReflection/benja;1;4;1;90757.0;65;2;0
WebReflection/benja;1;1;1;4207.0;181;2;4
huguijian/webIM;1;1;0;261.0;7;2;0
LongRunning/LongRunning;7;115;0;2027171.0;222;2;16
LongRunning/LongRunning;7;146;0;1218086.0;414;2;5
LongRunning/LongRunning;2;4;4;70971.0;370;2;1
LongRunning/LongRunning;2;2;2;42393.0;115;2;1
LongRunning/LongRunning;1;14;0;42252.0;116;2;1
LongRunning/LongRunning;2;2;2213;42043.0;76;2;3
LongRunning/LongRunning;29;1216;15;1102691.0;512;2;14
LongRunning/LongRunning;5;114;0;13793.0;36;2;1
LongRunning/LongRunning;6;11;11;3089529.0;62;2;6
LongRunning/LongRunning;30;220;29;86155280.0;472;1;2
LongRunning/LongRunning;2;45;7;20386280.0;140;1;0
LongRunning/LongRunning;1;2;0;79924121.0;54;4;7
LongRunning/LongRunning;14;40;40;36114247.0;0;2;6
LongRunning/LongRunning;1;1;3;235.0;82;1;0
LongRunning/LongRunning;10;107;3;2998.0;321;2;5
LongRunning/LongRunning;15;111;33;11331444.0;0;5;5
LongRunning/LongRunning;2;21;1;261542.0;79;2;3
LongRunning/LongRunning;2;1;2;617.0;45;2;0
LongRunning/LongRunning;20;109;55;3308.0;0;2;0
LongRunning/LongRunning;1;0;1;250.0;0;2;0
LongRunning/LongRunning;1;8;2;67204.0;0;3;0
LongRunning/LongRunning;1;3;0;20717.0;132;3;3
LongRunning/LongRunning;2;134;11;4330630.0;219;4;1
LongRunning/LongRunning;1;4;0;94472.0;82;2;0
LongRunning/LongRunning;4;11;28;183803.0;239;3;8
LongRunning/LongRunning;1;1;0;22217.0;205;4;3
LongRunning/LongRunning;4;4;4;851595.0;36;3;15
LongRunning/LongRunning;14;61;42;62777.0;345;2;2
LongRunning/LongRunning;15;64;94;53743.0;12;3;0
LongRunning/LongRunning;1;9;7;1309.0;0;1;0
LongRunning/LongRunning;10;66;24;4890.0;0;1;0
LongRunning/LongRunning;5;10;15;440.0;0;1;0
LongRunning/LongRunning;9;66;4;620.0;0;1;0
LongRunning/LongRunning;10;31;7;2110.0;0;1;0
LongRunning/LongRunning;15;95;20;593.0;0;1;0
LongRunning/LongRunning;9;167;13;888.0;0;1;0
LongRunning/LongRunning;3;3;2;2038.0;69;1;0
LongRunning/LongRunning;1;3;0;799.0;0;1;0
LongRunning/LongRunning;13;72;16;2001.0;0;1;0
LongRunning/LongRunning;2;2;2;175634.0;2361;1;0
LongRunning/LongRunning;1;8;0;480.0;0;1;0
LongRunning/LongRunning;2;2;2;9152.0;4571;1;0
LongRunning/LongRunning;1;1;1;1381621.0;4399;0;1
LongRunning/LongRunning;3;6;6;9803.0;5260;1;0
LongRunning/LongRunning;3;8;8;6099.0;7270;1;0
LongRunning/LongRunning;1;1;1;9673.0;4725;1;0
LongRunning/LongRunning;3;6;6;10040.0;7397;1;0
LongRunning/LongRunning;8;13;15;9040092.0;59;1;0
LongRunning/LongRunning;3;6;6;11829.0;5795;1;0
LongRunning/LongRunning;3;6;6;1382325.0;7289;0;1
LongRunning/LongRunning;3;6;6;14701.0;6957;1;0
LongRunning/LongRunning;2;2;2;3646794.0;5917;1;2
LongRunning/LongRunning;3;8;8;1385782.0;4828;0;1
LongRunning/LongRunning;3;8;8;8493.0;5010;1;0
LongRunning/LongRunning;2;20;12;1775.0;0;1;0
LongRunning/LongRunning;9;187;16;1849.0;56;1;0
LongRunning/LongRunning;36;246;153;107312.0;0;1;0
LongRunning/LongRunning;2;5;5;10787.0;5381;1;0
LongRunning/LongRunning;11;53;251;2660.0;0;1;0
LongRunning/LongRunning;12;79;87;1533876.0;0;1;0
LongRunning/LongRunning;3;3;3;1161.0;74;2;0
LongRunning/LongRunning;2;6;6;168.0;5905;1;0
LongRunning/LongRunning;2;6;6;10876.0;3641;1;0
LongRunning/LongRunning;2;6;6;6333.0;4910;1;0
LongRunning/LongRunning;2;6;6;7512.0;3710;1;0
LongRunning/LongRunning;2;6;6;7397.0;4251;1;0
LongRunning/LongRunning;2;5;5;8309.0;6627;1;0
LongRunning/LongRunning;2;5;5;1814577.0;5318;0;1
LongRunning/LongRunning;2;6;6;1822024.0;6297;1;0
LongRunning/LongRunning;22;529;4;100358.0;85;1;1
LongRunning/LongRunning;2;5;5;7336.0;6616;1;0
LongRunning/LongRunning;2;5;5;4319889.0;3645;0;1
LongRunning/LongRunning;2;5;5;604828.0;7283;0;1
LongRunning/LongRunning;2;5;5;2505681.0;5709;0;1
LongRunning/LongRunning;2;5;5;172783.0;6070;0;1
LongRunning/LongRunning;2;5;5;1036923.0;6741;0;1
LongRunning/LongRunning;2;5;5;691124.0;5928;0;1
LongRunning/LongRunning;2;5;5;1900617.0;5396;0;1
LongRunning/LongRunning;2;5;5;6310846.0;5332;0;1
LongRunning/LongRunning;1;2;2;34903607.602355;2727;0;0
LongRunning/LongRunning;2;5;5;4838095.0;7447;0;1
LongRunning/LongRunning;2;6;6;345743.0;4662;0;1
LongRunning/LongRunning;2;6;6;29716251.602355;5248;0;0
LongRunning/LongRunning;2;5;5;2764803.0;6911;0;1
LongRunning/LongRunning;2;5;5;22804377.602355;5989;0;0
mozilla/jupyter-spark;5;465;0;32474.0;959;3;2
mozilla/jupyter-spark;5;576;0;307497.0;25;2;8
mozilla/jupyter-spark;1;7;0;57349.0;29;2;1
mozilla/jupyter-spark;2;32;5;457245.0;701;2;7
mozilla/jupyter-spark;2;270;19;2000315.0;1489;5;14
mozilla/jupyter-spark;1;2;0;56.0;11;1;1
mozilla/jupyter-spark;2;15;18;334254.0;0;2;2
mozilla/jupyter-spark;6;61;20;63.0;32;2;0
mozilla/jupyter-spark;4;11;8;67464.0;50;3;4
mozilla/jupyter-spark;1;4;1;91972.0;67;2;1
mozilla/jupyter-spark;1;3;2;234918.0;110;3;1
mozilla/jupyter-spark;12;245;159;169281.0;472;3;6
mozilla/jupyter-spark;1;4;4;237120.0;218;2;1
mozilla/jupyter-spark;1;1;1;1456.0;0;3;2
mozilla/jupyter-spark;1;1;1;48642182.0;366;3;2
mozilla/jupyter-spark;1;7;2;15659437.0;321;7;9
mozilla/jupyter-spark;5;10;19;5734.0;225;3;2
mozilla/jupyter-spark;1;5;5;11132411.0;225;4;3
mozilla/jupyter-spark;2;180;0;81246.0;132;4;1
mozilla/jupyter-spark;1;1;0;76422.0;0;3;1
mozilla/jupyter-spark;1;1;1;166502.0;127;3;1
mozilla/jupyter-spark;1;26;17;64358.0;198;3;1
mozilla/jupyter-spark;6;1212;36;1806644.0;10;2;1
mozilla/jupyter-spark;3;37;11;7121.0;0;3;5
mozilla/jupyter-spark;9;180;55;172395060.803908;726;6;9
mozilla/jupyter-spark;6;296;147;171524575.803908;368;8;10
mozilla/jupyter-spark;1;8;0;11523.0;1278;2;0
mozilla/jupyter-spark;1;1;1;120806854.803908;126;1;0
karelia/KSFileUtilities;2;16;5;8195.0;296;2;0
karelia/KSFileUtilities;5;421;0;51910.0;69;2;5
karelia/KSFileUtilities;2;18;1;626.0;0;2;0
karelia/KSFileUtilities;2;18;1;639.0;0;2;0
karelia/KSFileUtilities;1;47;45;176.0;63;2;0
karelia/KSFileUtilities;1;2;2;4469.0;139;2;0
karelia/KSFileUtilities;1;2;2;4049.0;0;2;0
karelia/KSFileUtilities;1;4;10;4919.0;207;4;3
karelia/KSFileUtilities;2;241;0;159773.0;250;2;2
karelia/KSFileUtilities;9;326;7;949546.0;0;2;1
karelia/KSFileUtilities;6;1001;0;131971.0;95;1;0
karelia/KSFileUtilities;10;514;13;322931042.814954;0;2;0
karelia/KSFileUtilities;5;230;367;37.0;64;1;0
karelia/KSFileUtilities;1;6;1;275131945.814954;59;2;0
karelia/KSFileUtilities;4;55;121;75305.0;215;1;0
karelia/KSFileUtilities;2;0;36;11583.0;43;1;0
karelia/KSFileUtilities;2;29;45;13839.0;15;2;0
karelia/KSFileUtilities;1;1;1;9247.0;177;2;0
karelia/KSFileUtilities;1;1;1;56391.0;12;2;0
janephp/openapi;7;204;27;4.0;0;1;0
janephp/openapi;1;6;3;242374.0;160;2;3
janephp/openapi;5;27;30;26.0;173;2;0
janephp/openapi;5;66;26;7242.0;275;2;4
janephp/openapi;6;121;2;3541.0;142;2;1
janephp/openapi;2;5;5;1053.0;0;2;1
janephp/openapi;8;403;16;104069.0;136;2;4
janephp/openapi;3;38;2;1119.0;0;2;0
janephp/openapi;1;6;3;393347.0;551;2;1
janephp/openapi;8;246;17;854482.0;587;2;5
janephp/openapi;1;2;2;17210.0;125;2;1
janephp/openapi;1;1;1;4085.0;0;2;1
janephp/openapi;10;610;2;15737.0;95;2;2
janephp/openapi;3;53;2;53237.0;276;2;1
janephp/openapi;11;57;30;54673.0;364;2;5
janephp/openapi;2;0;2;19.0;184;1;0
janephp/openapi;7;207;1;47143.0;234;2;5
janephp/openapi;6;140;3;77919.0;1811;1;1
janephp/openapi;3;19;19;1062.0;80;1;1
janephp/openapi;4;33;28;2324267.0;61;3;4
janephp/openapi;1;1;1;3156.0;10;2;1
janephp/openapi;1;1;1;9675339.0;42;2;1
janephp/openapi;2;2;1;8748806.0;928;2;1
janephp/openapi;6;177;0;8668893.0;99;3;1
janephp/openapi;1;20;20;1246.0;173;2;1
janephp/openapi;1;1;1;12175.0;139;2;1
janephp/openapi;17;140;42;6985257.0;81;3;1
janephp/openapi;1;1;1;3732100.0;0;2;1
janephp/openapi;3;10;7;3232.0;317;1;0
janephp/openapi;1;2;2;745.0;0;2;1
janephp/openapi;1;1;1;3143.0;0;2;0
janephp/openapi;1;10;2;175498.0;9;3;0
janephp/openapi;157;19830;184;880.0;0;1;0
janephp/openapi;1;1;1;88842.0;0;2;1
janephp/openapi;2;10;9;2674.0;174;2;2
janephp/openapi;4;5;4;1220345.0;190;2;2
janephp/openapi;1;3;3;3768.0;0;2;2
Lemoncode/webpack-by-sample;10;290;0;80442.0;9;2;0
Lemoncode/webpack-by-sample;4;147;2;78473.0;9;2;0
Lemoncode/webpack-by-sample;5;128;2;76313.0;9;2;0
Lemoncode/webpack-by-sample;7;165;1;12001.0;9;2;0
Lemoncode/webpack-by-sample;10;264;2;133.0;0;2;0
Lemoncode/webpack-by-sample;8;280;8;408.0;0;2;0
Lemoncode/webpack-by-sample;7;196;11;73907.0;9;2;0
Lemoncode/webpack-by-sample;6;111;4;71457.0;9;2;0
Lemoncode/webpack-by-sample;16;169;27;67018.0;0;2;0
Lemoncode/webpack-by-sample;12;208;23;63496.0;10;2;0
Lemoncode/webpack-by-sample;11;278;32;29667.0;10;2;0
Lemoncode/webpack-by-sample;22;56;28;163329.0;10;2;0
Lemoncode/webpack-by-sample;32;485;33;154347.0;10;2;0
Lemoncode/webpack-by-sample;15;438;47;87498.0;10;2;0
Lemoncode/webpack-by-sample;12;292;1;77746.0;10;2;0
Lemoncode/webpack-by-sample;10;297;45;8764.0;10;3;5
Lemoncode/webpack-by-sample;16;431;54;7922.0;10;2;1
Lemoncode/webpack-by-sample;15;551;4;143.0;10;2;0
Lemoncode/webpack-by-sample;13;393;7;177155.0;10;2;0
Lemoncode/webpack-by-sample;1;1;1;235.0;47;1;0
Lemoncode/webpack-by-sample;5;13;13;535480.0;0;3;6
Lemoncode/webpack-by-sample;17;55;55;12182.0;10;2;0
Lemoncode/webpack-by-sample;2;137;103;210453.0;146;2;6
Lemoncode/webpack-by-sample;1;1;0;69589.0;122;2;2
Lemoncode/webpack-by-sample;1;8;8;44215.0;128;2;2
Lemoncode/webpack-by-sample;2;168;161;586.0;131;2;0
Lemoncode/webpack-by-sample;17;94;94;44779.0;32;2;1
Lemoncode/webpack-by-sample;1;15;15;120155.0;99;2;4
Lemoncode/webpack-by-sample;23;223;2;22734.0;404;2;0
Lemoncode/webpack-by-sample;9;241;0;631.0;340;2;0
Lemoncode/webpack-by-sample;1;1;1;214.0;96;2;1
Lemoncode/webpack-by-sample;2;204;201;49233.0;119;2;0
Lemoncode/webpack-by-sample;15;296;0;1123.0;187;2;0
Lemoncode/webpack-by-sample;38;376;26;126463.0;159;3;4
Lemoncode/webpack-by-sample;11;283;0;4200.0;0;2;3
Lemoncode/webpack-by-sample;6;174;87;4915.0;187;3;1
Lemoncode/webpack-by-sample;11;368;0;83273.0;94;2;2
Lemoncode/webpack-by-sample;1;2;0;17457643.0;89;2;7
Lemoncode/webpack-by-sample;3;10;1;157277.0;62;2;0
Lemoncode/webpack-by-sample;1;3;2;15479.0;31;1;0
Lemoncode/webpack-by-sample;1;2;3;25.0;0;0;0
Lemoncode/webpack-by-sample;1;2;3;122.0;0;1;0
Lemoncode/webpack-by-sample;1;37;26;216770.0;65;2;3
Lemoncode/webpack-by-sample;5;94;50;128467.0;328;2;3
Lemoncode/webpack-by-sample;2;10;10;66833.0;73;2;2
Lemoncode/webpack-by-sample;18;67;61;53806.0;107;2;0
Lemoncode/webpack-by-sample;19;114;111;51563.0;130;2;0
Lemoncode/webpack-by-sample;24;75;75;2011965.0;10;1;0
Lemoncode/webpack-by-sample;19;146;132;2001616.0;11;1;0
Lemoncode/webpack-by-sample;36;365;295;1996385.0;11;1;0
Lemoncode/webpack-by-sample;1;1;1;26305.0;93;2;0
Lemoncode/webpack-by-sample;8;37;30;788637.0;90;2;0
Lemoncode/webpack-by-sample;24;874;1;787417.0;138;3;1
Lemoncode/webpack-by-sample;0;0;0;867003.0;276;4;4
Lemoncode/webpack-by-sample;7;203;0;861894.0;267;2;0
Lemoncode/webpack-by-sample;9;196;0;756076.0;167;2;0
Lemoncode/webpack-by-sample;5;214;0;933778.0;374;2;0
Lemoncode/webpack-by-sample;20;917;0;823819.0;208;2;2
Lemoncode/webpack-by-sample;19;733;1;236894.0;0;2;0
Lemoncode/webpack-by-sample;13;450;1;235950.0;0;1;0
